date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:25	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:23%20GMT	http://dentario-html.themerex.net/js/vendor/revslider/openhand.cur	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/revslider/openhand.cur	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:26	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:23%20GMT	http://dentario-html.themerex.net/js/vendor/revslider/closedhand.cur	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/revslider/closedhand.cur	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:26	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:24%20GMT	http://dentario-html.themerex.net/js/vendor/assets/gridtile.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/assets/gridtile.png	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:26	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:24%20GMT	http://dentario-html.themerex.net/js/vendor/assets/gridtile_white.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/assets/gridtile_white.png	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:27	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:25%20GMT	http://dentario-html.themerex.net/js/vendor/assets/gridtile_3x3.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/assets/gridtile_3x3.png	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:27	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:25%20GMT	http://dentario-html.themerex.net/js/vendor/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/assets/gridtile_3x3_white.png	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:28	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:26%20GMT	http://dentario-html.themerex.net/js/vendor/assets/coloredbg.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/assets/coloredbg.png	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:29	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2259c8fb1d-9f1%22	http://dentario-html.themerex.net/images/loader.gif	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/loader.gif	(from http://dentario-html.themerex.net/js/vendor/revslider/settings.css)
17:45:34	159463/159463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259c8fb23-26ee7%22	http://dentario-html.themerex.net/css/fontello/font/fontello.svg?47087227	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/fontello/font/fontello85b2.svg	(from http://dentario-html.themerex.net/css/fontello/css/fontello.css)
17:45:34	77040/77040	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259c8fb22-12cf0%22	http://dentario-html.themerex.net/css/fontello/font/fontello.eot?47087227	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/fontello/font/fontello85b2.eot	(from http://dentario-html.themerex.net/css/fontello/css/fontello.css)
17:45:35	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:33%20GMT	http://dentario-html.themerex.net/css/images/sticky.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/sticky.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:35	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:33%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_7.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_7.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:35	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:33%20GMT	http://dentario-html.themerex.net/css/images/rating_summary_bg.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/rating_summary_bg.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:36	2836/2836	---M--	200	added ('OK')	image/png	etag:%2259c8fb1a-b14%22	http://dentario-html.themerex.net/images/hex_blue.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/hex_blue.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:36	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:34%20GMT	http://dentario-html.themerex.net/css/images/bg_dark.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg_dark.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:37	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:34%20GMT	http://dentario-html.themerex.net/css/images/bg_light.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg_light.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:37	51132/51132	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2259c8fb23-c7bc%22	http://dentario-html.themerex.net/css/fontello/font/fontello.woff?47087227	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/fontello/font/fontello85b2.woff	(from http://dentario-html.themerex.net/css/fontello/css/fontello.css)
17:45:37	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:35%20GMT	http://dentario-html.themerex.net/css/images/bg_yellow.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg_yellow.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:37	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:35%20GMT	http://dentario-html.themerex.net/css/images/texture_top.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/texture_top.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:38	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:35%20GMT	http://dentario-html.themerex.net/css/images/texture_slider.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/texture_slider.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:38	76872/76872	---M--	200	added ('OK')	application/octet-stream	etag:%2259c8fb23-12c48%22	http://dentario-html.themerex.net/css/fontello/font/fontello.ttf?47087227	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/fontello/font/fontello85b2.ttf	(from http://dentario-html.themerex.net/css/fontello/css/fontello.css)
17:45:39	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:36%20GMT	http://dentario-html.themerex.net/css/images/texture_center.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/texture_center.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:39	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:37%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_1.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_1.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:39	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:37%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_2.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_2.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:40	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:37%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_3.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_3.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:40	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:38%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_4.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_4.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:40	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:38%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_5.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_5.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:40	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:38%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_6.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_6.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:41	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:39%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_8.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_8.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:41	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:39%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_9.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_9.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:39%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_10.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_10.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:40%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_11.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_11.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:40%20GMT	http://dentario-html.themerex.net/css/images/bg/texture_12.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/texture_12.png	(from http://dentario-html.themerex.net/css/style.css)
17:45:44	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:42%20GMT	http://dentario-html.themerex.net/css/images/bg/pattern_1.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/pattern_1.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:46	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:44%20GMT	http://dentario-html.themerex.net/css/images/bg/pattern_2.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/pattern_2.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:47	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:45%20GMT	http://dentario-html.themerex.net/css/images/bg/pattern_3.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/pattern_3.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:47	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:45%20GMT	http://dentario-html.themerex.net/css/images/bg/pattern_4.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/pattern_4.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:46%20GMT	http://dentario-html.themerex.net/css/images/bg/pattern_5.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/pattern_5.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:46%20GMT	http://dentario-html.themerex.net/css/images/bg/image_1.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/image_1.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:46%20GMT	http://dentario-html.themerex.net/css/images/bg/image_2.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/image_2.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:47%20GMT	http://dentario-html.themerex.net/css/images/bg/image_3.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/css/images/bg/image_3.jpg	(from http://dentario-html.themerex.net/css/style.css)
17:45:49	2150/2150	---M--	200	added ('OK')	image/png	etag:%2259c8fb1a-866%22	http://dentario-html.themerex.net/images/hex.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/hex.png	(from http://dentario-html.themerex.net/css/shortcodes.css)
17:45:50	2176/2176	---M--	200	added ('OK')	image/png	etag:%2259c8fb19-880%22	http://dentario-html.themerex.net/images/controls.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/controls.png	(from http://dentario-html.themerex.net/css/skin.css)
17:45:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:48%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/bigplay.svg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/bigplay.svg	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:48%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/bigplay.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/bigplay.png	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:49%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/background.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/background.png	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:49%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/loading.gif	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/loading.gif	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:52	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:49%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/controls.svg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/controls.svg	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:52	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:50%20GMT	http://dentario-html.themerex.net/controls.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/controls.png	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:53	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:51%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/jumpforward.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/jumpforward.png	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:53	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:51%20GMT	http://dentario-html.themerex.net/js/vendor/mediaelement/skipback.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/mediaelement/skipback.png	(from http://dentario-html.themerex.net/js/vendor/mediaelement/mediaelementplayer.min.css)
17:45:54	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:52%20GMT	http://dentario-html.themerex.net/js/vendor/vc/alert.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/vc/alert.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:55	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:53%20GMT	http://dentario-html.themerex.net/js/vendor/vc/info.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/vc/info.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:55	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:53%20GMT	http://dentario-html.themerex.net/js/vendor/vc/tick.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/vc/tick.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:56	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:54%20GMT	http://dentario-html.themerex.net/js/vendor/vc/exclamation.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/vc/exclamation.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:56	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:54%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/address-book.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/address-book.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:57	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:55%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/alarm-clock.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/alarm-clock.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:57	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:55%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/anchor.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/anchor.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:57	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:55%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/application-image.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/application-image.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:58	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:56%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/arrow.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/arrow.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:58	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:56%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/asterisk.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/asterisk.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:45:59	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:56%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/auction-hammer.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/auction-hammer.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:57%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/balloon.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/balloon.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:58%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/balloon-buzz.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:58%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/balloon-facebook.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:01	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:59%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/balloon-twitter.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:01	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:15:59%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/battery-full.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/battery-full.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:02	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:00%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/binocular.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/binocular.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:03	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:01%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-excel.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:03	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:01%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-image.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-image.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:04	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:01%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-music.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-music.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:04	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:02%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-office.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-office.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:04	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:02%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-pdf.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:02%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-powerpoint.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:03%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/blue-document-word.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/blue-document-word.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:03%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/bookmark.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/bookmark.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:06	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:03%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/camcorder.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/camcorder.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:06	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:04%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/camera.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/camera.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:06	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:04%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/chart.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/chart.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:05%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/chart-pie.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/chart-pie.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:05%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/clock.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/clock.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
